Symbol,Type,Sector,Mcap
BIL,Bhartiya Intl.,Consumer Durables Companies,
RADHIKAJWE,Radhika Jeweltec,Consumer Durables Companies,
MVGJL,Manoj Vaibhav,Consumer Durables Companies,
HARDWYN,Hardwyn India,Consumer Durables Companies,
MIRCELECTR,MIRC Electronics,Consumer Durables Companies,
ELIN,Elin Electronics,Consumer Durables Companies,
FOCE,Foce India,Consumer Durables Companies,
543378,CWD,Consumer Durables Companies,
CELLECOR,Cellecor Gadgets,Consumer Durables Companies,
RUSHIL,Rushil Decor,Consumer Durables Companies,
PARIN,Parin Enterpris.,Consumer Durables Companies,
526586,Wim Plast,Consumer Durables Companies,
MIRZAINT,Mirza Internatio,Consumer Durables Companies,
UTSSAV,Utssav CZ Gold,Consumer Durables Companies,
RBZJEWEL,RBZ Jewellers Lt,Consumer Durables Companies,
SREEL,Sreeleathers,Consumer Durables Companies,
SHALPAINTS,Shalimar Paints,Consumer Durables Companies,
ESFL,Essen Speciality,Consumer Durables Companies,
LIBERTSHOE,Liberty Shoes,Consumer Durables Companies,
GSLSU,Global Surfaces,Consumer Durables Companies,
523558,Swiss Military,Consumer Durables Companies,
FOCUS,Focus Lighting,Consumer Durables Companies,
505729,Singer India,Consumer Durables Companies,
502865,Forbes & Co,Consumer Durables Companies,
GOLDKART,Goldkart Jewels,Consumer Durables Companies,
532829,Lehar Footwears,Consumer Durables Companies,
ORIENTBELL,Orient Bell,Consumer Durables Companies,
INM,Interiors & More,Consumer Durables Companies,
EXXARO,Exxaro Tiles,Consumer Durables Companies,
KHADIM,Khadim India,Consumer Durables Companies,
539518,Uday Jewellery,Consumer Durables Companies,
523373,Mini Diamonds(I),Consumer Durables Companies,
TRANSTEEL,Transteel Seatin,Consumer Durables Companies,
BPL,BPL,Consumer Durables Companies,
YASHOPTICS,Yash Optics,Consumer Durables Companies,
UNIVPHOTO,Universus Photo,Consumer Durables Companies,
PUSHPA,Pushpa Jewellers,Consumer Durables Companies,
ARHAM,Arham Tech,Consumer Durables Companies,
PILITA,Pil Italica Life,Consumer Durables Companies,
526415,OK Play India,Consumer Durables Companies,
512595,Manbro Indust.,Consumer Durables Companies,
531673,Anka India,Consumer Durables Companies,
DIVINEHIRA,Divine Hira Jew.,Consumer Durables Companies,
541083,Inflame Applian.,Consumer Durables Companies,
KAMOPAINTS,Kamdhenu Venture,Consumer Durables Companies,
MURUDCERA,Murudesh.Ceramic,Consumer Durables Companies,
VETO,Veto Switchgears,Consumer Durables Companies,
NITIRAJ,Nitiraj Engineer,Consumer Durables Companies,
542579,Ashapuri Gold,Consumer Durables Companies,
516003,Duroply Indust.,Consumer Durables Companies,
SONAMLTD,Sonam,Consumer Durables Companies,
ARCHIDPLY,Archidply Inds.,Consumer Durables Companies,
543464,Maruti Interior,Consumer Durables Companies,
AVROIND,Avro India,Consumer Durables Companies,
SILGO,Silgo Retail,Consumer Durables Companies,
SUPERHOUSE,Superhouse Ltd,Consumer Durables Companies,
AIROLAM,Airo Lam,Consumer Durables Companies,
AUSOMENT,Ausom Enter.,Consumer Durables Companies,
MDL,Marvel Decor,Consumer Durables Companies,
521167,Maxgrow India,Consumer Durables Companies,
519455,Narbada Gems,Consumer Durables Companies,
517236,Calcom Vision,Consumer Durables Companies,
544073,Manoj Ceramic,Consumer Durables Companies,
SIDDHIKA,Siddhika Coatins,Consumer Durables Companies,
ESPRIT,Esprit Stones,Consumer Durables Companies,
531119,Ceenik Exports,Consumer Durables Companies,
WIPL,W I Plywoods,Consumer Durables Companies,
GREENCHEF,Greenchef Appli.,Consumer Durables Companies,
523676,Golkunda Diamond,Consumer Durables Companies,
PROFX,Pro FX,Consumer Durables Companies,
ZENITHEXPO,Zenith Exports,Consumer Durables Companies,
MOKSH,Moksh Ornaments,Consumer Durables Companies,
530589,Prima Plastics,Consumer Durables Companies,
523483,Pacific Inds,Consumer Durables Companies,
SYLVANPLY,Sylvan Plyboard,Consumer Durables Companies,
539559,Deep Diamond,Consumer Durables Companies,
REGENCERAM,Regency Ceramics,Consumer Durables Companies,
KEL,Kundan Edifice,Consumer Durables Companies,
523449,Sharp India,Consumer Durables Companies,
TOKYOPLAST,Tokyo Plast Intl,Consumer Durables Companies,
OMFURN,Omfurn India,Consumer Durables Companies,
530545,COSCO (India),Consumer Durables Companies,
543848,Dev Labtech,Consumer Durables Companies,
KKJEWELS,Kabra Jewels,Consumer Durables Companies,
543902,Retina Paints,Consumer Durables Companies,
NAMAN,Naman In-Store,Consumer Durables Companies,
530525,Rajnish Retail,Consumer Durables Companies,
BANARBEADS,Banaras Beads,Consumer Durables Companies,
PRITI,Priti Internati.,Consumer Durables Companies,
512047,Royal India Corp,Consumer Durables Companies,
523732,Ecoboard Inds.,Consumer Durables Companies,
526193,Royal Cush. Vin.,Consumer Durables Companies,
523842,Super Tannery,Consumer Durables Companies,
AKI,AKI India,Consumer Durables Companies,
PULZ,Pulz Electronics,Consumer Durables Companies,
539220,Mishka Exim,Consumer Durables Companies,
515085,Restile Ceramics,Consumer Durables Companies,
540252,Veeram Securit.,Consumer Durables Companies,
526365,SwarnsaritaJewel,Consumer Durables Companies,
AHLADA,Ahlada Engineers,Consumer Durables Companies,
REXPRO,Rexpro Enter.,Consumer Durables Companies,
526705,Elegant Marbles,Consumer Durables Companies,
ARCHIES,Archies,Consumer Durables Companies,
ATLASCYCLE,Atlas Cycles,Consumer Durables Companies,
DURLAX,Durlax Top,Consumer Durables Companies,
ORIENTALTL,Oriental Trimex,Consumer Durables Companies,
544425,AJC Jewel,Consumer Durables Companies,
544391,Retaggio Indust.,Consumer Durables Companies,
LEXUS,Lexus Granito,Consumer Durables Companies,
514412,Sarup Industries,Consumer Durables Companies,
543921,Comrade Applian.,Consumer Durables Companies,
MILTON,Milton Industri.,Consumer Durables Companies,
GANGABATH,Ganga Bath Fitt.,Consumer Durables Companies,
KHAITANLTD,Khaitan (India),Consumer Durables Companies,
512587,Zodiac-JRD MKJ,Consumer Durables Companies,
AROGRANITE,Aro Granite Inds,Consumer Durables Companies,
544400,Manoj Jewellers,Consumer Durables Companies,
544170,Dolphin Kitchen Utensils,Consumer Durables Companies,
540545,Bhakti Gems,Consumer Durables Companies,
531111,Gothi Plascon,Consumer Durables Companies,
526827,Spice IslandsInd,Consumer Durables Companies,
523387,Triton Corp.,Consumer Durables Companies,
ADL,Archidply Decor,Consumer Durables Companies,
KKVAPOW,KKV Agro Powers,Consumer Durables Companies,
LAMOSAIC,Lamosaic India,Consumer Durables Companies,
PEARLPOLY,Pearl Polymers,Consumer Durables Companies,
MADHAV,Madhav Marbles,Consumer Durables Companies,
543518,Eighty Jewellers,Consumer Durables Companies,
540904,Tirupati Foam,Consumer Durables Companies,
541338,U. H. Zaveri,Consumer Durables Companies,
531608,Gorani Industrie,Consumer Durables Companies,
544437,Marc Loire,Consumer Durables Companies,
KANANIIND,Kanani Industrie,Consumer Durables Companies,
SHUBHLAXMI,Shubhlaxmi Jewel,Consumer Durables Companies,
539884,Darshan Orna,Consumer Durables Companies,
540953,Kenvi Jewels,Consumer Durables Companies,
GOENKA,Goenka Diamond,Consumer Durables Companies,
ASPIRE,Aspire & Innovat,Consumer Durables Companies,
541337,Milestone Furn.,Consumer Durables Companies,
531626,Orosil Smiths,Consumer Durables Companies,
530675,York Exports,Consumer Durables Companies,
542728,S K Internation.,Consumer Durables Companies,
541771,Amin Tannery,Consumer Durables Companies,
543519,Shashwat Furnis.,Consumer Durables Companies,
543656,Technopack Poly.,Consumer Durables Companies,
544168,Varyaa Creations,Consumer Durables Companies,
505840,Jaipan Industrie,Consumer Durables Companies,
531286,Adhata Global,Consumer Durables Companies,
542034,S.M. Gold,Consumer Durables Companies,
544139,Koura Fine Diamo,Consumer Durables Companies,
521210,Cityman,Consumer Durables Companies,
542850,Goblin India,Consumer Durables Companies,
540936,Gautam Gems,Consumer Durables Companies,
543970,Shoora Designs,Consumer Durables Companies,
LYPSAGEMS,Lypsa Gems,Consumer Durables Companies,
523826,Sover. Diamonds,Consumer Durables Companies,
531613,Meyer Apparel,Consumer Durables Companies,
531887,Tacent Projects,Consumer Durables Companies,
523790,Shukra Jewellery,Consumer Durables Companies,
NIRAJISPAT,Niraj Ispat Ind.,Consumer Durables Companies,
526115,Manor Estates,Consumer Durables Companies,
544398,Kenrik Indust.,Consumer Durables Companies,
540269,Super Fine Knit.,Consumer Durables Companies,
526468,Euro Leder Fash,Consumer Durables Companies,
543545,Veerkrupa Jewel,Consumer Durables Companies,
543171,R O Jewels,Consumer Durables Companies,
531680,Mayur Leather,Consumer Durables Companies,
523242,NB Footwear,Consumer Durables Companies,
526431,Welterman Intl.,Consumer Durables Companies,
512604,Haria Exports,Consumer Durables Companies,
523425,Sunraj Diamond,Consumer Durables Companies,
544188,Magenta Life,Consumer Durables Companies,
531928,Golden Carpets,Consumer Durables Companies,
539405,Decorous Investm,Consumer Durables Companies,
530173,Oscar Global,Consumer Durables Companies,
534190,Olympic Cards,Consumer Durables Companies,
517399,VXL Instruments,Consumer Durables Companies,
526195,Neogem India,Consumer Durables Companies,
3MINDIA,3M India,Diversified Companies,
GODREJIND,Godrej Industrie,Diversified Companies,
DCMSHRIRAM,DCM Shriram,Diversified Companies,
BALMLAWRIE,Balmer Lawrie,Diversified Companies,
TTKHLTCARE,TTK Healthcare,Diversified Companies,
DVL,Dhunseri Vent.,Diversified Companies,
509525,Empire Inds.,Diversified Companies,
MAHESHWARI,Maheshwari Logi.,Diversified Companies,
523550,Krypton Industri,Diversified Companies,
512257,Swasti Vin. Art,Diversified Companies,
542802,Galactico Corpo.,Diversified Companies,
539143,Panth Infinity,Diversified Companies,
543209,Billwin Indust.,Diversified Companies,
539224,HCKK Ventures,Diversified Companies,
511463,Alexander Stamps,Diversified Companies,
HINDUNILVR,Hind. Unilever,Diversified FMCG Companies,
ITC,ITC,Diversified FMCG Companies,
HNDFDS,Hindustan Foods,Diversified FMCG Companies,
GODAVARIB,Godavari Bioref.,Diversified FMCG Companies,
DAVANGERE,Davangere Sugar,Diversified FMCG Companies,
VEDL,Vedanta,Diversified Metals Companies,
JAINREC,Jain Resource,Diversified Metals Companies,
POCL,Pondy Oxides,Diversified Metals Companies,
INNOMET,Innomet Advanced,Diversified Metals Companies,
543211,Bonlon Industrie,Diversified Metals Companies,
SIEMENS,Siemens,Electrical Equipment Companies,
ENRIN,Siemens Ener.Ind,Electrical Equipment Companies,
ABB,A B B,Electrical Equipment Companies,
CGPOWER,CG Power & Ind,Electrical Equipment Companies,
BHEL,B H E L,Electrical Equipment Companies,
POWERINDIA,Hitachi Energy,Electrical Equipment Companies,
WAAREEENER,Waaree Energies,Electrical Equipment Companies,
GVT&D,GE Vernova T&D,Electrical Equipment Companies,
SUZLON,Suzlon Energy,Electrical Equipment Companies,
PREMIERENE,Premier Energies,Electrical Equipment Companies,
APARINDS,Apar Inds.,Electrical Equipment Companies,
THERMAX,Thermax,Electrical Equipment Companies,
INOXWIND,Inox Wind,Electrical Equipment Companies,
SCHNEIDER,Schneider Elect.,Electrical Equipment Companies,
TRITURBINE,Triveni Turbine,Electrical Equipment Companies,
EMMVEE,Emmvee Photovol.,Electrical Equipment Companies,
TDPOWERSYS,TD Power Systems,Electrical Equipment Companies,
ELECON,Elecon Engg.Co,Electrical Equipment Companies,
AZAD,Azad Engineering,Electrical Equipment Companies,
WAAREERTL,Waaree Renewab.,Electrical Equipment Companies,
GENUSPOWER,Genus Power,Electrical Equipment Companies,
VIKRAMSOLR,Vikram Solar,Electrical Equipment Companies,
VOLTAMP,Volt.Transform.,Electrical Equipment Companies,
TRANSRAILL,Transrail Light,Electrical Equipment Companies,
DIACABS,Diamond Power,Electrical Equipment Companies,
TARIL,T R I L,Electrical Equipment Companies,
ATLANTAELE,Atlanta Electric,Electrical Equipment Companies,
UTLSOLAR,Fujiyama Power,Electrical Equipment Companies,
AVALON,Avalon Tech,Electrical Equipment Companies,
QPOWER,Quality Power El,Electrical Equipment Companies,
SKIPPER,Skipper,Electrical Equipment Companies,
SAATVIKGL,Saatvik Green,Electrical Equipment Companies,
WEBELSOLAR,Websol Energy,Electrical Equipment Companies,
SHILCTECH,Shilchar Tech.,Electrical Equipment Companies,
ORIANA,Oriana Power Ltd,Electrical Equipment Companies,
BBL,Bharat Bijlee,Electrical Equipment Companies,
RAMRAT,Ram Ratna Wires,Electrical Equipment Companies,
517467,Marsons,Electrical Equipment Companies,
RELTD,Ravindra Energy,Electrical Equipment Companies,
ALPEXSOLAR,Alpex Solar,Electrical Equipment Companies,
GVPIL,GE Power,Electrical Equipment Companies,
544150,KP Green Engg.,Electrical Equipment Companies,
WAAREEINDO,Indosolar,Electrical Equipment Companies,
BAJEL,Bajel Projects,Electrical Equipment Companies,
SERVOTECH,Servotech Renew,Electrical Equipment Companies,
INDOTECH,Indo Tech.Trans.,Electrical Equipment Companies,
517035,RIR Power Electr,Electrical Equipment Companies,
SOLEX,Solex Energy,Electrical Equipment Companies,
RISHABH,Rishabh Instrum.,Electrical Equipment Companies,
EXICOM,Exicom Tele-Sys.,Electrical Equipment Companies,
544310,Yash Highvoltage,Electrical Equipment Companies,
DANISH,Danish Power,Electrical Equipment Companies,
JYOTISTRUC,Jyoti Structures,Electrical Equipment Companies,
SALZERELEC,Salzer Electron.,Electrical Equipment Companies,
PROSTARM,Prostarm Info,Electrical Equipment Companies,
MEIL,Mangal Electrica,Electrical Equipment Companies,
SWELECTES,Swelect Energy,Electrical Equipment Companies,
517166,Spel Semiconduct,Electrical Equipment Companies,
APS,Australian Prem,Electrical Equipment Companies,
515008,Modern Insulator,Electrical Equipment Companies,
504132,Permanent Magnet,Electrical Equipment Companies,
KECL,Kirl. Electric,Electrical Equipment Companies,
URJA,Urja Global,Electrical Equipment Companies,
504240,Delton Cables,Electrical Equipment Companies,
GPECO,GP Eco Solutions,Electrical Equipment Companies,
542670,Artemis Electri.,Electrical Equipment Companies,
SUPREMEPWR,Supreme Power,Electrical Equipment Companies,
540358,RMC Switchgears,Electrical Equipment Companies,
MODISONLTD,Modison,Electrical Equipment Companies,
504028,GEE,Electrical Equipment Companies,
542679,Dhanashree Elect,Electrical Equipment Companies,
SAAKSHI,Saakshi Medtech,Electrical Equipment Companies,
SAHAJSOLAR,Sahaj Solar,Electrical Equipment Companies,
504084,Kaycee Inds.,Electrical Equipment Companies,
539984,Hind.Urban Infra,Electrical Equipment Companies,
544501,Sugs Lloyd,Electrical Equipment Companies,
S&SPOWER,S & S Power Swit,Electrical Equipment Companies,
PIGL,Power & Instrum.,Electrical Equipment Companies,
EEPL,Eppeltone Ene.,Electrical Equipment Companies,
504076,Jyoti,Electrical Equipment Companies,
522091,United Van Der,Electrical Equipment Companies,
539196,Amba Enterprises,Electrical Equipment Companies,
SPCL,Shivalic Power,Electrical Equipment Companies,
539255,Star Delta Trans,Electrical Equipment Companies,
504258,Lak. Electrical,Electrical Equipment Companies,
517096,Aplab,Electrical Equipment Companies,
AARTECH,Aartech Solonics,Electrical Equipment Companies,
AKANKSHA,Akanksha Power,Electrical Equipment Companies,
SMARTEN,Smarten Power,Electrical Equipment Companies,
SURANASOL,Surana Solar,Electrical Equipment Companies,
